group_value,n,p_up,mean_ret,median_ret,std_ret,q05_ret,group_type
丁,401,0.5486284289276808,0.0005080242494324189,0.0006280921233028369,0.009847330873145052,-0.01576923702342592,stem
丙,405,0.5308641975308642,0.0006153015136424634,0.0003978560236475026,0.010277765511582042,-0.01441509075704237,stem
乙,408,0.5465686274509803,0.0004135816170213711,0.0006949627792784963,0.011042155701713447,-0.015302197123728122,stem
壬,405,0.5160493827160494,0.00034510762841895987,0.00034516709482490526,0.009571918923288491,-0.014721685025513962,stem
己,404,0.5717821782178217,0.0009997170943268575,0.0008415816776611296,0.010305612951518463,-0.014387682169503983,stem
庚,407,0.5552825552825553,7.623892317711866e-05,0.0009888175707171154,0.010015568130493743,-0.018270955398933694,stem
戊,406,0.5098522167487685,0.000295002640242916,0.00015386259423444404,0.012237548708506135,-0.014212042068721509,stem
甲,408,0.5441176470588235,0.0002466586214800813,0.00045206165956268585,0.010892568683842916,-0.015012340644808785,stem
癸,402,0.5248756218905473,4.409315752258441e-05,0.000533692524263385,0.009800426564435088,-0.016463554882531973,stem
辛,407,0.5773955773955773,0.0008117088820755637,0.0011132880128685851,0.0102568013160181,-0.015305439858185665,stem
丑,339,0.5309734513274337,5.996314287044358e-05,0.0006765802925692288,0.009683382032594775,-0.015660463109508957,branch
亥,336,0.5595238095238095,0.0010844287403098609,0.0008966925287795524,0.009737743881870346,-0.014581317231525087,branch
午,335,0.49850746268656715,-0.00045774262043108224,-1.5416683877056414e-05,0.011448083624813905,-0.01453980332657332,branch
卯,339,0.5545722713864307,0.00103149230059299,0.0007543540035326313,0.011474939587617923,-0.01499444731634395,branch
子,343,0.5510204081632653,0.00028534769034204555,0.0008154302873819574,0.009086173693656253,-0.015573634781107036,branch
寅,336,0.5357142857142857,0.0006638758250523983,0.0004927795152391834,0.012083798326055181,-0.01286389179241551,branch
巳,338,0.5591715976331361,0.00041275524475620744,0.0008857158408140942,0.010128093850375256,-0.017976092374171304,branch
戌,337,0.543026706231454,0.0006920506192254505,0.0003837596412938904,0.009829064366075018,-0.014396122930700516,branch
未,332,0.5692771084337349,0.00022091723512910913,0.000924145277167665,0.009977798535063753,-0.015544844558238152,branch
申,339,0.5398230088495575,0.0008353884352671064,0.000691290764654573,0.010469290040252165,-0.011120380452864231,branch
辰,341,0.5190615835777126,-0.00012788199889906166,0.00037524340408889856,0.010646790781849812,-0.01790534100296237,branch
酉,338,0.5502958579881657,0.0005242853471459278,0.0006005642544951728,0.010460645104053484,-0.01591117263442101,branch
丁丑,68,0.5735294117647058,0.0016725525281212187,0.0012722797169530953,0.00977480142266761,-0.01166752452643749,ganzhi_day
丁亥,66,0.5606060606060606,0.0012279340771936046,0.0008966925287795524,0.009755410070230588,-0.014657241391574899,ganzhi_day
丁卯,67,0.5074626865671642,0.00042793735689845207,9.29507506257643e-05,0.010009041771427177,-0.013914875480891898,ganzhi_day
丁巳,67,0.5373134328358209,0.0006707928325648053,0.0012549479591767998,0.009682436786970396,-0.013443448687091953,ganzhi_day
丁未,66,0.5757575757575758,0.00022135047658022373,0.0011550138292515388,0.009322220645678388,-0.01771608246346912,ganzhi_day
丁酉,67,0.5373134328358209,-0.0011833365840739375,0.00037628503752396014,0.010607700656202163,-0.017067601497722174,ganzhi_day
丙午,67,0.4925373134328358,0.0003451086017673402,-0.00021779608216976332,0.009082136603415234,-0.013099201075039235,ganzhi_day
丙子,68,0.5147058823529411,-7.049277791201138e-05,0.0007826205729520863,0.00800702930582654,-0.015311732740575562,ganzhi_day
丙寅,68,0.4852941176470588,0.001187027361894675,-0.0001889413621739,0.015767263098731065,-0.010756331605181524,ganzhi_day
丙戌,66,0.5151515151515151,0.00018737196546137597,7.82766815765612e-05,0.008056079193058518,-0.016413197442299077,ganzhi_day
丙申,67,0.5671641791044776,0.0016870820367236702,0.0008153827540542391,0.009170628671335966,-0.010915004244392412,ganzhi_day
丙辰,69,0.6086956521739131,0.00035868751905837685,0.0009527570840477395,0.009669131640908735,-0.018858915283182863,ganzhi_day
乙丑,68,0.5147058823529411,0.00034554545129705794,0.0005168098799525067,0.008647016647007665,-0.011516450256068206,ganzhi_day
乙亥,67,0.5223880597014925,0.0011390041685964624,0.000848614544515236,0.00930374534650424,-0.012455080690230191,ganzhi_day
乙卯,69,0.6086956521739131,0.0029804437532752774,0.0012409741385177586,0.01375671511629826,-0.014541583426577341,ganzhi_day
乙巳,69,0.5217391304347826,-0.0009387246673561264,8.626967978941913e-05,0.01055549416425434,-0.021059912327519737,ganzhi_day
乙未,67,0.6119402985074627,0.0007081942549205559,0.000738296551482831,0.0104687909492028,-0.013197688939067287,ganzhi_day
乙酉,68,0.5,-0.0017558338565815026,0.00012347130182638333,0.012387881324530932,-0.017565470790809258,ganzhi_day
壬午,66,0.48484848484848486,0.0005668137300643636,-0.0006659299173235045,0.008621963867697788,-0.011406807391661222,ganzhi_day
壬子,69,0.5072463768115942,0.00023214646354656658,7.444229528519308e-05,0.010163081460328818,-0.014610347692982884,ganzhi_day
壬寅,66,0.5454545454545454,-0.0001304380321473172,0.0006672546734217688,0.009740548413739574,-0.014683187344072701,ganzhi_day
壬戌,68,0.5294117647058824,0.0003247604725193136,0.0003952605508583673,0.009153976247382385,-0.014846620193583692,ganzhi_day
壬申,68,0.5147058823529411,0.00030184714397597383,0.0009750213502357497,0.010199166465209653,-0.017525316920538353,ganzhi_day
壬辰,68,0.5147058823529411,0.0007697113167758977,0.00036704411203347664,0.009756111679485667,-0.013125280869079214,ganzhi_day
己丑,67,0.5074626865671642,0.0004393641928636,0.00011644559160139956,0.00949004452431585,-0.011412975997250507,ganzhi_day
己亥,69,0.5797101449275363,0.0015338314502174116,0.0008050597879067922,0.007103121301513247,-0.008230345388983706,ganzhi_day
己卯,68,0.6029411764705882,0.001602328441157809,0.0008839073014742516,0.01268979507634146,-0.016248740020658254,ganzhi_day
己巳,67,0.6417910447761194,0.0006716444278211544,0.0019660393016076583,0.011444247238725707,-0.01816614314111524,ganzhi_day
己未,66,0.5,-0.00024371446932110985,5.910585217300257e-05,0.010297669479808771,-0.01327956945805478,ganzhi_day
己酉,67,0.5970149253731343,0.0019513519318452644,0.0008442146946918694,0.010198591883256154,-0.010253959889687903,ganzhi_day
庚午,67,0.582089552238806,-8.09472093989894e-06,0.0013405240019470632,0.00967172301625582,-0.015671929248182347,ganzhi_day
庚子,69,0.6231884057971014,-4.960909697209257e-05,0.0019413847691518438,0.010225882092821383,-0.021004145251242078,ganzhi_day
庚寅,68,0.6470588235294118,0.0021875482663262047,0.0018610490041391925,0.008973685970488721,-0.011273312619534032,ganzhi_day
庚戌,69,0.5362318840579711,0.0010758151553508523,0.00027428822206365666,0.009791420630165838,-0.013907794006620922,ganzhi_day
庚申,66,0.4696969696969697,-0.0020177191496898368,-0.00021794614637732357,0.01198973560048057,-0.021501130837159765,ganzhi_day
庚辰,68,0.47058823529411764,-0.0008061830620989203,-0.0004364997080866795,0.009033513458445943,-0.01836999508802628,ganzhi_day
戊午,68,0.5294117647058824,-0.0008512915238474842,0.00019385912849201326,0.018159196698171457,-0.01317751716988197,ganzhi_day
戊子,70,0.4714285714285714,-0.00017489386185180397,-0.0004632239808713967,0.008203317851836266,-0.013980183052984384,ganzhi_day
戊寅,67,0.5223880597014925,0.0006196960100190383,0.00045413208810551886,0.007608123309015302,-0.011909132426584002,ganzhi_day
戊戌,66,0.5303030303030303,0.0012056962031681206,0.00046102051337948424,0.010776963182070155,-0.013959820187366273,ganzhi_day
戊申,68,0.5,0.0014243091297063807,0.00012886018587437986,0.012388315871320868,-0.010361663669772264,ganzhi_day
戊辰,67,0.5074626865671642,-0.00041861398523173585,0.000688295031508801,0.013470090927895867,-0.020972305571629234,ganzhi_day
甲午,67,0.40298507462686567,-0.0023200834391413462,-0.0013019341214436375,0.008582203360158813,-0.020233991173303344,ganzhi_day
甲子,67,0.6417910447761194,0.0015270934137511338,0.0015397946310717892,0.008727541127550071,-0.015024554722881755,ganzhi_day
甲寅,67,0.47761194029850745,-0.0005868595231487549,-0.0004913866970017722,0.015837084777371523,-0.017899008469142507,ganzhi_day
甲戌,68,0.6029411764705882,0.0006612294367486455,0.00045206165956268585,0.011267517190331044,-0.012259698467105723,ganzhi_day
甲申,70,0.6428571428571429,0.0026564717194884607,0.0013933536655692524,0.007651105946698194,-0.008649109696396113,ganzhi_day
甲辰,69,0.4927536231884058,-0.0005482606485089302,-2.7152597598556483e-05,0.011009859249135888,-0.017668757329114236,ganzhi_day
癸丑,67,0.5373134328358209,-0.0013516582745243637,0.000992608306078946,0.011622197227104504,-0.01906558612160589,ganzhi_day
癸亥,65,0.5692307692307692,0.0014303869695975653,0.0007167712361639822,0.008361988309424364,-0.010404675775014294,ganzhi_day
癸卯,68,0.5,-0.00047845295678482143,-3.844511824485641e-05,0.010882628917099723,-0.013362381072297397,ganzhi_day
癸巳,67,0.47761194029850745,-0.0009882367838855224,-0.00021279439489008123,0.008667104773093131,-0.020556100444566714,ganzhi_day
癸未,67,0.5223880597014925,0.00039660713671159885,0.0005633644546627625,0.009828117478860497,-0.015816426427356634,ganzhi_day
癸酉,68,0.5441176470588235,0.001286549825226328,0.0013926627439391215,0.008976605448167373,-0.011915840635914715,ganzhi_day
辛丑,69,0.5217391304347826,-0.0008083978796534967,0.0005346050453349793,0.008614028973659829,-0.01526241155066066,ganzhi_day
辛亥,69,0.5652173913043478,0.00011886384441346633,0.002068235813185604,0.013214020984550828,-0.016160025452518177,ganzhi_day
辛卯,67,0.5522388059701493,0.0005810438070965678,0.0011132880128685851,0.009393637635116565,-0.012505792534084247,ganzhi_day
辛巳,68,0.6176470588235294,0.002655174159553552,0.0019977041902662362,0.009921051990073414,-0.013946142601452077,ganzhi_day
辛未,66,0.6363636363636364,1.2103823400126542e-05,0.0014300208714975726,0.010204250069028729,-0.017106418752718067,ganzhi_day
辛酉,68,0.5735294117647058,0.0023185696053940673,0.0007233652590690198,0.00943206568451829,-0.00895032601118223,ganzhi_day
